url,created_datetime,snapshot_url,snapshot_datetime,title,text
https://ameblo.jp/junya-hiramoto/entry-12403382359.html,20180907143132,https://archive.li/CYDDm,20230606180400,"""【被害】頭の悪い悪質な悪党に騙されるなんて！！！""","""いま、詐欺まがいの被害に遭っている！ 金銭的にはそんなに大きくはないが、極めて悪質な犯人を許せる筈もなく、この数日間は警察や弁護士の先生たちに相談しながら対策を練っている。ただ、刑事だと時間もかかり脇固めにしばらく必要で、民事だと被害額が小さいのがネックになるという中途半端な事件になる。本人訴訟、少額訴訟、久しぶりに弁護士になってみるか！？ これまで裁判で法廷に立ったことも何度かあるのよ、実は！  訴訟代理人でテレビにも出たし^ ^もちろん被害者として訴えた裁判で、自分でも法廷を立ち回りした^ ^ ただ、ドラマのようにカッコよく動き回ったら裁判長に、あまり動き回らないようにと注意された笑笑 まあ、そんなこんなで無敗の記録を持っているので、証拠や証人などはガッチリ準備しつつ、何より陳述書など文書力なら負けないからね、頑張るわっ！てゆか、この事件の犯人は滋賀県大津市のヤツで非常に頭の悪い悪質な悪党だから、金銭云々ではなく、なんとしてでも罪を認めて反省してもらわないとならないが、たぶん馬鹿だから字が読めないレベルだと思うと頑張って書くだけで損した気分になってくる(-｡-;とまれ、このドラマをノンフィクションで書き綴ってやる！ 実名もすべて出してやる！覚悟しておけって感じ！！！かなり悔しいと感じている日々だが、何となくこれで少しは落ち着いてきた^ ^災害に見舞われている方々と比べたら小さくアホな悩みで申し訳ない気分になるが、故意に人を苦しめようと企んでは騙すヤツらは成敗しないと気が済まない。覚えておけよ、イシカワ！！！"""
https://ameblo.jp/junya-hiramoto/entry-12374592159.html,20180509011342,https://archive.li/h7ppu,20230606180400,"""【山口達也】会見や辞表に退所までジャニーさんの「演出」だ！すなわちジャニーズのチカラは永遠なり！""","""どんなに大きな事件でも、いくら世間が騒いでも
結局は「終結」させてしまうジャニーズのチカラ
 
事件の発覚から数週間
ジャニーズが事を知ってから１ヶ月も経ってない
 
それでも事態を「上手」に収めてしまうジャニーさん
これは「演出」のほかならない
 
もう少し拗れて大変でヤバイ
ジャニーズもたまには見たかったが
難なく完結して既に「次」に移っている。
 
■TABLO
解雇、追放、引退......元TOKIO山口達也で見る「ジャニーズタレントの黒歴史」平本淳也
http://tablo.jp/media/johnnys/news003254.html
 
 
【関連の記事】
 
■iRONNA(サンケイデジタル)
「山口達也「衝撃キッス」はジャニーズ失墜を象徴する」平本淳也
https://ironna.jp/article/9563

■TABLO
「継続を表明　元ジャニーズ事務所所属の筆者がTOKIOの「今」を考えてみた｜平本淳也」
http://tablo.jp/media/johnnys/news003229.html

■TABLO
「山口達也とは、そしてTOKIOとは？　意外と知られていない彼らのヒストリー｜平本淳也」
http://tablo.jp/media/johnnys/news003230.html

■TABLO
「ジャニーズ流を貫いたTOKIO謝罪記者会見とジャニーズ姉弟の支配力の低下｜平本淳也」
http://tablo.jp/media/johnnys/news003232.html

■TABLO
「「TOKIO謝罪会見　なぜジャニー喜多川社長の名前がほとんど出なかったのか｜平本淳也」
http://tablo.jp/media/johnnys/news003233.html


平本淳也
http://vjsv.com
http://ameblo.jp/junya-hiramoto
http://google.com/+JUNYAHIRAMOTO
https://twitter.com/JUNYA_HIRAMOTO
https://www.facebook.com/visualking"""
https://ameblo.jp/junya-hiramoto/entry-12405545142.html,20180917020845,https://archive.li/pRfmk,20230606180400,"""至宝のエンタメを創出し続けるジャニーズが変わらないための進化を担う天才・滝沢秀明http...""","""junya.hiramoto2,910 followersView profilejunya.hiramoto158 posts · 3K followersView more on InstagramLikeCommentShareSave15 likesjunya.hiramoto至宝のエンタメを創出し続けるジャニーズが変わらないための進化を担う天才・滝沢秀明http://tablo.jp/media/johnnys/news003788.htmlAdd a comment...Instagram"""
https://ameblo.jp/junya-hiramoto/entry-12404586012.html,20180912233459,https://archive.li/jBhia,20230606180300,"""辞めたすばると意思を継ぐ滝沢""","""junya.hiramoto2,910 followersView profilejunya.hiramoto158 posts · 3K followersView more on InstagramLikeCommentShareSave11 likesAdd a comment...Instagram"""
https://ameblo.jp/junya-hiramoto/entry-12372981565.html,20180502123335,https://archive.li/eZqnp,20230606180200,"""【山口達也】記者会見は予想通りの展開！ＴＯＫＩＯは守られるのか！？最新の掲載記事５連発！""","""喘息の影響で咳が止まらず半分寝たきりの１ヶ月もの間に渋谷すばる騒動と山口達也の事件のジャニーズニュースが連発で他の仕事が全くできていないこの頃、、、　なんだか僕も多くに心配と迷惑をかけている様子です( ;∀;)

今日も記者会見でその前後には問い合わせや情報とコメント依頼をこなしつつ記事もいくつか書かせてもらった。

とりわけ、主となるポイントはＴＯＫＩＯを守るための方法と手段、それと「あくまでも出てこない担当者と代表者」の記者会見というところかね、基本的には、それでも強いジャニーズの力が垣間見られるといったものです。

あと、こういった時によく聞かれる「ジャニーズは終わり」的な意見は間違っている。

極端な話、タレントが一人もいなくなってもジャニーズは相当の影響力をもって芸能界に君臨し続けられるでしょう。

資産だけでも有価証券と現金、それに不動産で数千億、さらに権利物と投資配当だけでも莫大な利益を輩出している優良な会社でグループもすべてプラス事業。要するに、企業としてそのように経営も運営も行っているわけで、タレントの育成や輩出が主となっているわけでもないということ。

ジャニーズがただのタレント事務所と思ったら大間違いである！！

まぁ、今回の事件とは直接関係ないが、アンチジャニーズのコメントがウザいのでどこかで反論を正論で返してやりたいと思うこの頃だ！！

とまれ、山口達也、非常にバカだと思う・・・

人生を賭けてまでしたかったことが女子高生との「キス」なのか？？

世の中にはそういう人もいるかも知れないが、国民的スターが望むことがそれってとても残念である。

というより、大バカ野郎だよね

『うわさのキッス』、たぶん二度と聴けないだろう。


■iRONNA(サンケイデジタル)
「山口達也「衝撃キッス」はジャニーズ失墜を象徴する」平本淳也
https://ironna.jp/article/9563

■TABLO
「継続を表明　元ジャニーズ事務所所属の筆者がTOKIOの「今」を考えてみた｜平本淳也」
http://tablo.jp/media/johnnys/news003229.html

■TABLO
「山口達也とは、そしてTOKIOとは？　意外と知られていない彼らのヒストリー｜平本淳也」
http://tablo.jp/media/johnnys/news003230.html

■TABLO
「ジャニーズ流を貫いたTOKIO謝罪記者会見とジャニーズ姉弟の支配力の低下｜平本淳也」
http://tablo.jp/media/johnnys/news003232.html

■TABLO
「「TOKIO謝罪会見　なぜジャニー喜多川社長の名前がほとんど出なかったのか｜平本淳也」
http://tablo.jp/media/johnnys/news003233.html


平本淳也
http://vjsv.com
http://ameblo.jp/junya-hiramoto
http://google.com/+JUNYAHIRAMOTO
https://twitter.com/JUNYA_HIRAMOTO
https://www.facebook.com/visualking"""
https://ameblo.jp/junya-hiramoto/entry-12396733020.html,20180809085259,https://archive.li/sx1wq,20230606180200,"""【週刊新潮】爆笑問題の太田光とバトルしてる最中、僕も控えめに活躍してる（笑） 週刊新潮8月...""","""junya.hiramoto2,910 followersView profilejunya.hiramoto158 posts · 3K followersView more on InstagramLikeCommentShareSave11 likesjunya.hiramoto【週刊新潮】爆笑問題の太田光とバトルしてる最中、僕も控えめに活躍してる（笑） 週刊新潮8月16・23日 夏季特大号からAdd a comment...Instagram"""
https://ameblo.jp/junya-hiramoto/entry-12369646268.html,20180419105234,https://archive.li/XZ67X,20230606180100,"""【渋谷すばる】関ジャニ脱退！風邪と喘息と神経痛と強打で腫れた最中に起こった事件""","""この２週間、喘息と風邪のダブルパンチで頭も痛くてフラフラしていたらガツンと右目の上を強打して意識を失い、咳き込む痛さで左肩から背中にかけて激痛が走り、そしてまた寝込んでいると「渋谷すばる」の件にて速報から今まで情報の提供や取材等々を十数社に対応して頑張った(;^_^A

というより、それ以前に１ヶ月ほど前、奥歯の神経を取り除いた時の痛みが強烈で、それこそ１週間くらいまともに立てなかったところ、恒例の季節病に見舞われて、なんだか生きている心地がしていない( 一一)

そんな中で情報や取材あるいはジャニーズならではの本筋として名前を出して綴った記事はこちら！！

実は、関ジャニって、ジャニーズで最も利益を輩出しているスーパーグループなのだが、、、、


■iRONNA(サンケイデジタル)
「渋谷すばるに脱退を決断させた「関ジャニ∞」の悲しき事情」
https://ironna.jp/article/9481

■TABLO
「ジャニーズたちの進路　関ジャニ∞渋谷すばる　37歳の決断（1）」
http://tablo.jp/media/johnnys/news003146.html

■TABLO
「ジャニーズたちの進路　関ジャニ∞渋谷すばる　37歳の決断（2）」
http://tablo.jp/media/johnnys/news003147.html
 
 


【平本淳也】
http://vjsv.com
http://ameblo.jp/junya-hiramoto
http://google.com/+JUNYAHIRAMOTO
https://twitter.com/JUNYA_HIRAMOTO
https://www.facebook.com/visualking"""
https://ameblo.jp/junya-hiramoto/entry-12329247213.html,20171117144618,https://archive.li/aY1Bm,20230606180000,"""【注目】稼げる人気サイトのオーナー募集！誰でもカンタン独立・開業！オールインワンパッケージ""","""独立・起業・開業・開店を志す方にご案内です！
 
動画や情報サイトのオーナーになれる！時代の最先端で継続して稼げる必需ビジネスに参戦しませんか？
 
インターネットのサイトで稼げるのはご存じですか！？　人気サイトを構築して広告や掲載の収入を得るといったビジネスですが、実は、誰にでも可能で簡単にできる事なのです。地域による格差もなく、いつでも稼げる案件を是非知って下さい！！
 

 
＜＜稼げるｗｅｂサイトのオーナーになれる！＞＞

話題の「動画サイト」と「まとめサイト」を制作提供します！

２件のサイト制作とドメインやサーバー・Ｅメールなど必要と面倒もすべて含めて提供します！

１．サイト制作(動画収集)
２．サイト制作(情報まとめ)
３．ドメイン貸与(1年間)
４．サーバー貸与(１年間)
５．Ｅmail貸与(１年間)
※ＳＥＯ／アクセスアップ付き

■稼げるサイトは「動画」と「まとめ」が強い！

２ちゃんねるの「まとめサイト」が稼げると有名ですが、本件はそれに加えて「動画」のまとめも武器として提供します。テーマやキーワードで絞って特定範囲の動画を集めてサイト掲載する自動更新が可能な人気手法を用いたもので、アドセンスやアフィリエイトなどに使用するには相応しいものとなります。

キーワードの設定は自由です。
例えば「ジャニーズ動画サイト」や「ＡＫＢ４８動画サイト」、あるいは「世界遺産」や「映画予告編」
「プロモーションビデオ」、流行の「ドライブレコーダー特集」や「危険映像」、「恐怖映像」などなど「なんでもＯＫ」です。
少しＨなものでも公序良俗に反したり違法でなければ何でも集めて表示できます。

本格的な運用からアフィリエイト入門まで幅広く使えます！

実益と影響力が備わった斬新で魅力的なインターネット・メディア事業に是非ご参画下さい！



「ポイント」
◇低資金・仕入れなし・在庫なし・低リスク・高リターン
◇省スペース・自宅や事務所の隅で何千万を生み出します
◇個人でひとり開業・副業・企業の本格ビジネスまで対応
◇本格的な事業展開を望むも可！　楽して不労所得も可能
◇最も注目度の高いITネット事業は将来性と拡張性に富む

趣味嗜好に合ったオリジナルサイトを持って運営できます。

企業や個人に問わず、多くが参入するインターネットのメディア(媒体)です。年収で億単位を稼ぐ個人も少なくありません。これは誰にでも簡単に稼働して営めるビジネスです。


 
【資格】
何時でも何処でも誰でも出来る簡単ツールとマニュアルで広告収入目的の運営ができる！

【収入】
容易な広告、高い収益の掲載、事業展開も楽しいサービス収入が得られる利幅が大きい！

【地域】
全国のどこからでも可能です。ご自宅や会社や離れ等々、インフラが整っていればＯＫ！

【必要】
電気・インターネットがあればＯＫ！　パソコンは既存(低スペック)でも十分可能です！


＜＜業務の進め方＞＞

ＩＴ系は専門的かつ特殊な技術を必要と思われがちですが、本件は実に簡単です。誰でも気軽に出来る注目の人気メディア事業です。

操作はパソコン上で終始します。使用する機能やシステムは限定的にしていますので面倒な作業はありません。

サイトは個別に企画して制作、そして運営するだけですが、実に簡単な手法をお伝えしますと同時に常に指導と支援を帯同しますので安心して営んで頂けます。
 
■■■資料請求はこちらからどうぞ！！
https://fc-kamei.net/brand/0517/
 
 
【弊社の推奨事業】

芸能プロダクションの開業支援を行っております。
プロダクション・音楽事業・エージェント

■歌手デビュー／リリース
exciteニュース
https://goo.gl/Wu7ZDF

■テレビ出演者の募集
Mapionニュース
https://goo.gl/LdVMaA

■宇宙事業を準備しております。
朝日新聞DIGITAL
https://goo.gl/9gvjgv

※いずれも、代理店や開業支援を行っており常時、公募中です。
 
///////////////////

世界に一つだけの株式会社
http://only1.company

〒150-6018
東京都渋谷区恵比寿4丁目20番3号
恵比寿ガーデンプレイスタワー18階

(担)050-3786-0108

info@only1.company
いつでもお気軽にどうぞ

03-5789-5143
8:30-17:30
※時間外は担当者に直接ご連絡をお願い致します。"""
https://ameblo.jp/junya-hiramoto/entry-12340520023.html,20171230160431,https://archive.li/EugY8,20230606175900,"""【集中連載】ジャニーズと紅白！特集NHK紅白歌合戦の闇-短期集中４本の連載-今年最後の６０００字""","""ＷＥＢ雑誌『ＴＡＢＬＯ』(タブロ)に４本の記事で今年を締めくくらせてもらった(^^♪

「紅白歌合戦」と「ジャニーズ」というお題に際して
なかなか面白く書けたと思う。

是非、読んで下さい！！


■■■第一弾

【特集◎NHK紅白歌合戦の闇】　『ジャニーズ枠』とは何か　～森進一はジャニーズが生んだスーパースター〜
http://tablo.jp/street/news002691.html


■■■第二弾

【特集◎NHK紅白歌合戦の闇】 「ジャニーズ枠」とは何か・第二弾！　～近藤真彦の登場で四枠へ
http://tablo.jp/street/news002698.html


■■■第三弾

【特集◎NHK紅白歌合戦の闇】 「ジャニーズ枠」とは何か・第三弾！　～稲垣吾郎、草なぎ剛が逮捕されても嵐で四枠獲得
http://tablo.jp/street/news002703.html


■■■第四弾

【特集◎NHK紅白歌合戦の闇】 「ジャニーズ枠」とは何か・最終回！　～最大のジャニーズ枠は司会の独占「中居→井ノ原→嵐→相場と二宮」まで
http://tablo.jp/street/news002704.html

/////////////////////////////////

というより、ですね、
編集長で友人の「久田正義」さんの記事
「偉そうにしないでください。」
http://tablo.jp/serialization/hisada/

これがまた面白い！！

笑い話ではない「実話」が実に笑える(笑)

久田編集長の記事と合わせて「僕の記事」も読んで下さい！！！



平本淳也

http://vjsv.com
http://ameblo.jp/junya-hiramoto
http://google.com/+JUNYAHIRAMOTO
https://twitter.com/JUNYA_HIRAMOTO
https://www.facebook.com/visualking


■芸能音楽正規事業者
LZM.jp(リズム)
http://lzm.jp/

■芸能音楽活動支援
LZM.jp(リズム)Music
http://prm.jp/

■芸能音楽公益活動
東京メディアスタジオ
http://jpn.in.net/

■世界に一つだけの株式会社
オンリー１カンパニー
http://www.only1.company/

■エンターテイメントカフェ
RHYTHM(リズム)
http://www.vks.jp/"""
https://ameblo.jp/junya-hiramoto/entry-12324531177.html,20171031143452,https://archive.li/sg3Va,20230606175800,"""【名称】メリー喜多川さんはクリスマス生まれだから！しかも昭和元年だよ！""","""メリーさんを紹介するときに、この写真って(笑)
 
特に「写真はイメージです」って、、、
 
どんなイメージだよ！！！！！
 
なんだか可笑しかったので載せてみたが、今更だけど、メリーさんという人物はジャニーズ事務所の副社長という以外、あまり知られていないでしょう。
 
また最近では、SMAPを解散に追い込んだとしてその名を轟かせた(？)が、それ以外は全く興味を持たれていないでしょう。
 
なので、あえて伝えたいことがある！
 
とりあえず生年月日は昭和元年(１９２６年)のクリスマス！！
 
大正15年で、「昭和の元年」って、凄いね
 
昭和なら今年は９２年なのか・・・(^^;
 
というより、メリーさんは「ヒツジ」ではなく、クリスマスなんです！！
 

 
///////////////////////////////////
 
独立・起業・開業・副業
支援・サポート・コンサル
 
芸能音楽ビジネス
宇宙ビジネス
 
稼げるネタ、たくさんあります！！
 
///////////////////////////////////

■芸能音楽正規事業者
LZM.jp(リズム)
http://lzm.jp/
 
■歌手・音楽系の公募専用
http://prm.jp/

■世界に一つだけの株式会社
http://www.only1.company/

■芸能音楽公益活動支援団体
東京メディアスタジオ
http://jpn.in.net/

【本社】
〒150-6018
東京都渋谷区恵比寿４－２０－３
恵比寿ガーデンプレイスタワー１８階
世界に一つだけの株式会社

【事業所】
〒232-0053
神奈川県横浜市南区井土ヶ谷下町
３７－９－５号 濱田ビル１階
エンターテイメントカフェRhythm(リズム)
＞＞＞ご案内(https://goo.gl/maps/JT98xozZLy12)

■webSite
http://www.vks.jp/
 
//////////////////////////////

作家・実業家　平本淳也

junya@vjsv.com

http://vjsv.com
http://ameblo.jp/junya-hiramoto
http://google.com/+JUNYAHIRAMOTO
https://twitter.com/JUNYA_HIRAMOTO
https://www.facebook.com/visualking"""
https://ameblo.jp/junya-hiramoto/entry-12322828477.html,20171025132531,https://archive.li/m3KRH,20230606175800,"""【連載】芸能界に転がっている夢と希望とジャニー喜多川さんの誕生日｜平本淳也のジャニーズ社会学""","""ジャニーズのニュースというかネタは尽きませんね(^^;
 
次から次へと入ってきては出ていくが、償却も早いし記事にするにも面倒になってきた(笑)
 
雑誌やスポーツ新聞などは電話でのコメントで済むので早いし単価も良いのだが、書くのは大変・・・　というより書ききれないワケ！！
 
編集から８００字(原稿用紙２枚分)で良いと言われて5,000字を超えた文量を出す僕は、それでも少ないと思いつつ、毎日１万字くらいは書けると思う。
 
単行本１冊が１２万字くらいで、なかなかの厚さになるので月に３冊くらい出せるんじゃないかと思う。
 
まぁそれはそれで、、、　ちょっと思考というか差し込みも変えたいなと思いつつ、事業もマジメに取り組まないといけないので、ちょっと宇宙まで飛んでしまおうと！！！
 
そのうち大きなニュースになるかも知れないが、新しい地図じゃなくて、斬新かつ度肝を抜くような面白いことを発表できたらと思います！！
 
とりあえず今週もYahoo！トップに参上してますので宜しくお願い致します(^^♪
 
■平本淳也のジャニーズ社会学
http://dailynewsonline.jp/article/1369062/
 

 
■デイリーニュースオンライン
http://dailynewsonline.jp/article/1369062/
 
///////////////////////////////////
 
独立・起業・開業・副業
支援・サポート・コンサル
 
芸能音楽ビジネス
宇宙ビジネス
 
稼げるネタ、たくさんあります！！
 
///////////////////////////////////

■芸能音楽正規事業者
LZM.jp(リズム)
http://lzm.jp/
 
■歌手・音楽系の公募専用
http://prm.jp/

■世界に一つだけの株式会社
http://www.only1.company/

■芸能音楽公益活動支援団体
東京メディアスタジオ
http://jpn.in.net/

【本社】
〒150-6018
東京都渋谷区恵比寿４－２０－３
恵比寿ガーデンプレイスタワー１８階
世界に一つだけの株式会社

【事業所】
〒232-0053
神奈川県横浜市南区井土ヶ谷下町
３７－９－５号 濱田ビル１階
エンターテイメントカフェRhythm(リズム)
＞＞＞ご案内(https://goo.gl/maps/JT98xozZLy12)

■webSite
http://www.vks.jp/
 
//////////////////////////////

作家・実業家　平本淳也

junya@vjsv.com

http://vjsv.com
http://ameblo.jp/junya-hiramoto
http://google.com/+JUNYAHIRAMOTO
https://twitter.com/JUNYA_HIRAMOTO
https://www.facebook.com/visualking"""
https://ameblo.jp/junya-hiramoto/entry-12308401468.html,20170906143611,https://archive.li/kYqQj,20230606175700,"""【武口明】杉田かおるも驚いた！僕の親友は世界を変えたジャニーズジュニアのレジェンドだ！！""","""先日、女優の杉田かおるさんとジャニーズ時代からの盟友、武口明が僕が運営する横浜のエンターテイメントカフェRHYTHM(リズム)に来てくれた様子を連載中の記事にさせてもらった。

杉田かおるさんとタケちゃんは「金八枠」(TBS金曜八時のドラマ)で主役を担った同士で話も盛り上がって同窓会のような時間を過ごせました。



いま、Yahoo!などニュースポータルでも大きく取り上げられています！！

連載！　平本淳也のジャニーズ社会学
デイリーニュースオンライン
http://dailynewsonline.jp/article/1352436/

記事では、タケちゃんのレジェンド振りについて持ち上げて(笑)、ついでに「タッキー＆翼」と「武井咲＆TAKAHIRO」についても触れつつ、3,000字で内容の記事になっております！！

武口明出演！！「世界を変える１００人の日本人」(TV)
※YouTube
https://www.youtube.com/watch?v=G_tVHHzYnIw&feature=player_detailpage

その、レジェンド・タケちゃんですが、今週から銀座の「風葉屋」(かざはや)というカラオケスナックというかクラブというか銀座の高そうな立地で同店の店長に就任しました！！

「銀座 風葉屋」
〒104-0061
東京都中央区銀座７丁目６－３
フィーラ 銀座 ビル３階
０３－６２７４－６６２２

是非、タケちゃんに会いに行ってください！！

ではでは・・・


■芸能音楽正規事業者
LZM.jp(リズム)
http://lzm.jp/

■世界に一つだけの株式会社
オンリー１カンパニー
http://www.only1.company/

■芸能音楽公益活動支援団体
東京メディアスタジオ
http://jpn.in.net/


【本社】
〒150-6018
東京都渋谷区恵比寿４－２０－３
恵比寿ガーデンプレイスタワー１８階
世界に一つだけの株式会社

【店舗・スタジオ】
〒232-0053
神奈川県横浜市南区井土ヶ谷下町
37-9-5 濱田ビル１階
エンターテイメントカフェRhythm(リズム)
＞＞＞ご案内(https://goo.gl/maps/JT98xozZLy12)

■店舗：webSite
http://www.vks.jp/

//////////////////////////////

作家・実業家　平本淳也

http://vjsv.com
http://ameblo.jp/junya-hiramoto
http://google.com/+JUNYAHIRAMOTO
https://twitter.com/JUNYA_HIRAMOTO
https://www.facebook.com/visualking"""
https://ameblo.jp/junya-hiramoto/entry-12306212399.html,20170830133607,https://archive.li/TfMpz,20230606175700,"""【連載】宇宙ビジネスの楽しみと平本淳也のジャニーズ社会学(Vol.13)""","""先日は宇宙飛行士の山崎大地さんと番組を配信させて頂き、そのキッカケで素敵な仲間たちと出会うことが出来ました。
 
宇宙ビジネスの展開も楽しみ倍増の８月末

ミサイルの脅威より、ロケットの夢だ！！
 
そして、仲間と言えばジャニーズ(笑)
主に「再結成」について社会学しています！！
 
平本淳也のジャニーズ社会学(Vol.13)
http://dailynewsonline.jp/article/1350074/
 
作家・実業家　平本淳也

http://vjsv.com
http://ameblo.jp/junya-hiramoto
http://google.com/+JUNYAHIRAMOTO
https://twitter.com/JUNYA_HIRAMOTO
https://www.facebook.com/visualking
 

 
■芸能音楽正規事業者
LZM.jp(リズム)
http://lzm.jp/

■世界に一つだけの株式会社
オンリー１カンパニー
http://www.only1.company/

■芸能音楽公益活動支援団体
東京メディアスタジオ
http://jpn.in.net/


【本社】
〒150-6018
東京都渋谷区恵比寿４－２０－３
恵比寿ガーデンプレイスタワー１８階
世界に一つだけの株式会社
＞＞＞ご案内(https://goo.gl/maps/rZZfY2ZTZSw)

【店舗・スタジオ】
〒232-0053
神奈川県横浜市南区井土ヶ谷下町
37-9-5 濱田ビル１階
ファミリーカフェ＆サロン しるばにあ
エンターテイメントカフェRhythm(リズム)
＞＞＞ご案内(https://goo.gl/maps/JT98xozZLy12)

■店舗：webSite
http://www.vks.jp/"""
https://ameblo.jp/junya-hiramoto/entry-12253693431.html,20170305140542,https://archive.li/9u9IG,20230606175700,"""【全部、言っちゃう？】逮捕された国民的美少女の現在！覚醒剤に堕ちた美少女タレントの告白トーク！""","""先週、金曜日に面白い生放送を行いました(;^_^A

名付けて「全部、言っちゃうよ！」シリーズ！！

【番組サイト】
http://ch.nicovideo.jp/lzm/live
 
第一回目は「逮捕された国民的美少女」の登場です。
 
覚醒剤、逮捕、留置に裁判、、、、等々

聞き出して語っているといった番組で
シリーズ化して
全部、言っちゃう系で続けようと(^^;
 
色んなゲストを準備中です！！
 
生放送だけど、１０日まで見られます！
 
良かったら是非m(__)m

以下、番組案内です！！
 
【全部、言っちゃう？】逮捕された国民的美少女の現在！覚醒剤に堕ちた美少女タレントの告白トーク！
 
http://ch.nicovideo.jp/lzm/live/lv292040607
 
こうなったら「全部、言っちゃう？」シリーズ！！

ゲスト：田中千鶴
聴き手：平本淳也

「第６回全日本国民的美少女コンテスト」に出場して音楽部門賞を受賞したタレントの田中千鶴。

オスカープロモーションに所属して芸能界デビューし、テレビのバラエティ番組やドラマなどで活動。

アイドルグループ 『東京パフォーマンスドール』の研修生としても注目される。

2004年（平成16年）にオスカープロモーションを退所して芸能活動を休止したが、2006年（平成18年）より活動を再開。

2011年（平成23年）には自ら芸能音楽プロダクション「株式会社キャスト」を設立、同社の社長に就任したが、同年11月25日、同年夏に覚醒剤を使用したとして、覚醒剤取締法違反容疑にて警視庁立川警察署に逮捕された。

田中自身は容疑を認め、執行猶予付きの判決でこの期間を反省とやり直しの整理に費やして再び舞台に立つ。

芸能界に広い交友関係を持ち幅広い付き合いがあるが、自身が体験したことや友人知人の秘密まで「全部、言っちゃう」かも！？

芸能界、そして覚醒剤、国民的美少女が歩んだ人生の色々は実に興味深いだろうと今回「全部、言っちゃうね」と出してリリーストークする！！

【制作】
LZM.jp(リズム)
http://lzm.jp/

(番組サイト)
http://ch.nicovideo.jp/lzm/live

作家・実業家　平本淳也

http://vjsv.com
http://ameblo.jp/junya-hiramoto
http://google.com/+JUNYAHIRAMOTO
https://twitter.com/JUNYA_HIRAMOTO
https://www.facebook.com/visualking"""
https://ameblo.jp/junya-hiramoto/entry-11920691753.html,20140905133511,https://archive.li/mMNgr,20230606175500,"""【今朝】東監督＋原俊作＋光ＧＥＮＪＩ＋ジャニーズ同窓＋ザ・ヒットパレーズ！！""","""９月１週目は９回目の放送！！ジャニーズ出身では初の映画監督協会員となった東真司監督画的にジャニーズで揃えようと三者の先輩と後輩で着席突っ込むと・・・と、まぁ先輩と後輩の面白い感じのトークでした！２番目のゲストは先週に引き続いて田原俊彦さん・・・・というより、原俊作！！トシちゃんは９月レギュラーです！！で、エンディングも・・・ジャニーズの先輩でバンマス田口耕郎さん率いる「ザ・ヒットパレーズ」の皆さん隣に登場したのはまさかの町会長さん！！****************************************ザ・ヒットパレーズコンサート　きらめくリズム～昭和の逆襲９月１８日 渋谷セルリアンタワー JZ Bart****************************************光ＧＥＮＪＩからもお客様が・・・・とまぁ、スタジオからのトークとパーティー中継で賑やかに送りました！！やっぱり加護ちゃん、可愛いと評判です！！褒められすぎて困った顔もまたステキ締めは大御所王子のご挨拶でした！！General Manager 平本淳也http://vjsv.com/http://ameblo.jp/junya-hiramotohttps://twitter.com/JUNYA_HIRAMOTOhttp://google.com/+JUNYAHIRAMOTOhttps://www.facebook.com/visualking////////////////////////////////////////////////////LZM.jp(リズム)株式会社BASIC芸能音楽公益法人ドリームキャスト特定非営利活動法人ドリームキャスト一般社団法人日本事業者支援協議会http://LZM.jphttp://PRM.jp【正規】芸能音楽プロダクション LZM.jp(リズム)タレント・歌手・バンド・アイドル等々常時募集中！日本音楽著作権協会と日本レコードに協会属します。"""
https://ameblo.jp/junya-hiramoto/entry-11924445593.html,20140913115124,https://archive.li/u75lZ,20230606175400,"""【募集】元◯◯◯！元ジャニーズ！元ＡＫＢ！元おニャン子クラブ・・・テレビ番組企画""","""番組企画でオモシロイのがあります！つきましては、元◯◯◯な方を募集します！！元ジャニーズ元ＡＫＢ・ＳＫＥ・ＮＭＢ・ＳＤＮ・・・元おニャン子クラブ元オールナイターズ元ミニスカポリス元宝塚などなど衆知とされている事務所やユニット・グループのメンバーだったとかミス◯◯◯などもＯＫ！！もっともですが、、、元ヤンキーとかはダメ！！芸能人・タレントのみです^^;元男とか元女というのも今回はご遠慮下さいm(__)mまた現在タレントとして活動している云々は問いません！地上波テレビ番組『PromotionTV』放送中！【お問い合わせ】■Ｅmailinfo@lzm.jpLZM.jp(リズム)株式会社BASICグループ特定非営利活動法人ドリームキャスト一般社団法人日本事業者支援協議会http://LZM.jphttp://PRM.jp■電話(代)050-3786-0108あさ９時～よる６時頃まで〒220-0055神奈川県横浜市西区浜松町３－６地下１階 スタジオＪＯＨLZM.jpミュージカルアカデミー【正規】芸能音楽プロダクション LZM.jp(リズム)タレント・歌手・バンド・アイドル等々常時募集中！日本音楽著作権協会と日本レコードに協会属します。"""
