単語,重要度,該当文章
消す,0.2159113427967002,声にならない声を消し去るような杉田氏の暴言。2度も侮蔑を味わった人がいます。1度目は「LGBTには生産性がない」そして今回「女性はいくらでもうそをつける」発言。満身の怒りをもって抗議します。 #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
満身,0.2159113427967002,声にならない声を消し去るような杉田氏の暴言。2度も侮蔑を味わった人がいます。1度目は「LGBTには生産性がない」そして今回「女性はいくらでもうそをつける」発言。満身の怒りをもって抗議します。 #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
生産,0.2011684051853031,声にならない声を消し去るような杉田氏の暴言。2度も侮蔑を味わった人がいます。1度目は「LGBTには生産性がない」そして今回「女性はいくらでもうそをつける」発言。満身の怒りをもって抗議します。 #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
発言,0.16550490616795327,声にならない声を消し去るような杉田氏の暴言。2度も侮蔑を味わった人がいます。1度目は「LGBTには生産性がない」そして今回「女性はいくらでもうそをつける」発言。満身の怒りをもって抗議します。 #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
蔑視,0.19070812448232674,声にならない声を消し去るような杉田氏の暴言。2度も侮蔑を味わった人がいます。1度目は「LGBTには生産性がない」そして今回「女性はいくらでもうそをつける」発言。満身の怒りをもって抗議します。 #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
被害,0.1088498982917479,声にならない声を消し去るような杉田氏の暴言。2度も侮蔑を味わった人がいます。1度目は「LGBTには生産性がない」そして今回「女性はいくらでもうそをつける」発言。満身の怒りをもって抗議します。 #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
許す,0.19070812448232674,声にならない声を消し去るような杉田氏の暴言。2度も侮蔑を味わった人がいます。1度目は「LGBTには生産性がない」そして今回「女性はいくらでもうそをつける」発言。満身の怒りをもって抗議します。 #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
議員,0.17596518687092963,声にならない声を消し去るような杉田氏の暴言。2度も侮蔑を味わった人がいます。1度目は「LGBTには生産性がない」そして今回「女性はいくらでもうそをつける」発言。満身の怒りをもって抗議します。 #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
辞職,0.18259450042535022,声にならない声を消し去るような杉田氏の暴言。2度も侮蔑を味わった人がいます。1度目は「LGBTには生産性がない」そして今回「女性はいくらでもうそをつける」発言。満身の怒りをもって抗議します。 #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
いく,0.16176369100374294,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
さん,0.09187033260488466,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
せる,0.1810848622955384,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
みのり,0.17338065724888072,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
デモ,0.306173728941946,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
フラワー,0.2988984210814335,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
加害,0.16708586338325573,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
北原,0.17338065724888072,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
原点,0.2050163090037024,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
問題,0.1311288565548833,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
差別,0.16708586338325573,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
怒り,0.17338065724888072,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
慰安,0.13783224429557894,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
暴力,0.10719740984671927,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
杉田,0.33417172676651147,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
水脈,0.16708586338325573,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
求める,0.16176369100374294,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
生産,0.19101731009141973,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
発言,0.1571534155873744,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
聞ける,0.19101731009141973,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
蔑視,0.1810848622955384,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
表明,0.2050163090037024,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
被害,0.20671451619116718,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
許す,0.1810848622955384,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
許せる,0.2050163090037024,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
議員,0.16708586338325573,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
辞職,0.17338065724888072,「慰安婦」問題こそがフラワーデモの原点。被害者の声を聞けなかった国が、加害を再生産させている。杉田氏の発言が性差別的でヘイトスピーチ。本当に許せない。怒りをきちんと表明していきたい（北原みのりさん） #0926フラワーデモ #杉田水脈議員の辞職を求めます #性暴力被害者への蔑視を許さない / 
ない,0.3373175652666056,#同意のない性交を性犯罪に 2月11日12時〜、デモに参加しましょう://./YJIEePeCAp / 
デモ,0.41140701380353173,#同意のない性交を性犯罪に 2月11日12時〜、デモに参加しましょう://./YJIEePeCAp / 
参加,0.36401011463447,#同意のない性交を性犯罪に 2月11日12時〜、デモに参加しましょう://./YJIEePeCAp / 
同意,0.4223354997782074,#同意のない性交を性犯罪に 2月11日12時〜、デモに参加しましょう://./YJIEePeCAp / 
性交,0.4659447346874143,#同意のない性交を性犯罪に 2月11日12時〜、デモに参加しましょう://./YJIEePeCAp / 
犯罪,0.43472519531749815,#同意のない性交を性犯罪に 2月11日12時〜、デモに参加しましょう://./YJIEePeCAp / 
いま,0.19817708691635336,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
お話,0.17537882017802797,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
さん,0.22510113087431033,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
そこ,0.23401576602032037,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
ため,0.15377211436164961,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
ジャ,0.2511659732575995,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
チン,0.2511659732575995,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
バッシング,0.2511659732575995,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
ヤン,0.2511659732575995,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
写真,0.2218475003364533,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
問題,0.16064627755135635,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
慰安,0.16885861399520716,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
日本,0.15377211436164961,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
正義,0.23401576602032037,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
澄子,0.23401576602032037,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
真相,0.2511659732575995,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
知る,0.17537882017802797,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
神戸,0.2511659732575995,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
素敵,0.1925290274153071,梁さんの写真が素敵ですね。いまちょうどお話してます。そこが知りたい！ 尹美香（ユン・ミヒャン）・正義連バッシングの真相 ～日本軍「慰安婦」問題の解決のために～　梁澄子（ヤン・チンジャ）さん（9/27、神戸市） ://./qIznyoZwiP @lnjnowより ://./7RNFzW4Pdg / 
