単語,重要度,該当文章
明るみ,0.5922784060841223,明るみになったことでファンを止めようと思う人この辺は結構おられると想像しますか
止める,0.5003481808716621,明るみになったことでファンを止めようと思う人この辺は結構おられると想像しますか
いらっしゃる,0.2989985317832082,もちろんファンを止めるっていう方も全然いらっしゃると思うんですけど、ただやっぱりなかなかファンでこうやめようと思ってすっぱり割り切ってやめられなかったりするので、そんなに多くはないんじゃないかなとは思っています
ない,0.22544213067475544,もちろんファンを止めるっていう方も全然いらっしゃると思うんですけど、ただやっぱりなかなかファンでこうやめようと思ってすっぱり割り切ってやめられなかったりするので、そんなに多くはないんじゃないかなとは思っています
やめる,0.5979970635664164,もちろんファンを止めるっていう方も全然いらっしゃると思うんですけど、ただやっぱりなかなかファンでこうやめようと思ってすっぱり割り切ってやめられなかったりするので、そんなに多くはないんじゃないかなとは思っています
られる,0.19829465159126206,もちろんファンを止めるっていう方も全然いらっしゃると思うんですけど、ただやっぱりなかなかファンでこうやめようと思ってすっぱり割り切ってやめられなかったりするので、そんなに多くはないんじゃないかなとは思っています
ファン,0.2896628597101176,もちろんファンを止めるっていう方も全然いらっしゃると思うんですけど、ただやっぱりなかなかファンでこうやめようと思ってすっぱり割り切ってやめられなかったりするので、そんなに多くはないんじゃないかなとは思っています
割り切る,0.2989985317832082,もちろんファンを止めるっていう方も全然いらっしゃると思うんですけど、ただやっぱりなかなかファンでこうやめようと思ってすっぱり割り切ってやめられなかったりするので、そんなに多くはないんじゃないかなとは思っています
多く,0.2718510526997147,もちろんファンを止めるっていう方も全然いらっしゃると思うんですけど、ただやっぱりなかなかファンでこうやめようと思ってすっぱり割り切ってやめられなかったりするので、そんなに多くはないんじゃないかなとは思っています
思う,0.38967328200536244,もちろんファンを止めるっていう方も全然いらっしゃると思うんですけど、ただやっぱりなかなかファンでこうやめようと思ってすっぱり割り切ってやめられなかったりするので、そんなに多くはないんじゃないかなとは思っています
止める,0.2525896097582488,もちろんファンを止めるっていう方も全然いらっしゃると思うんですけど、ただやっぱりなかなかファンでこうやめようと思ってすっぱり割り切ってやめられなかったりするので、そんなに多くはないんじゃないかなとは思っています
いう,0.16274378076691728,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
しまう,0.17055183422887718,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
すごい,0.15001418078086382,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
みたい,0.15598013720964854,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
わかる,0.1797868013682386,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
ファン,0.10956810043375464,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
メンバー,0.20566118469611913,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
不信,0.22619883814413252,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
事務所,0.27969958299035885,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
今回,0.17055183422887718,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
全体,0.20566118469611913,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
喜多川,0.19108948767689052,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
多い,0.16274378076691728,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
思う,0.2947962423753081,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
感じる,0.19108948767689052,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
最近,0.22619883814413252,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
状況,0.19108948767689052,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
疲れる,0.22619883814413252,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
脱退,0.22619883814413252,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
被害,0.17055183422887718,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
部分,0.45239767628826505,ただその今回のそのジャニー喜多川氏の性被害とはまた別の部分で事務所に対して不信感だったりとかそういうのを感じてる人もすごく多いとは思っていて、最近ですとそのKING&Princeのメンバーの脱退とかもあったと思うんですけど、そういった部分で事務所全体がなんかこうごちゃごちゃしてるというかよくわからない状況でこうファンをすることにちょっと疲れてしまうみたいなことはあるのかなと思います
上げる,1.0,上げている40名の声の中ですね
いくつ,0.2697714536148535,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
しまう,0.2034051837493808,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
られる,0.17891136817558762,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
アイドル,0.16153272945770125,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
ジャ,0.14805281001932272,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
ニーズ,0.14805281001932272,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
全員,0.2697714536148535,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
受ける,0.24527763804106026,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
喜多川,0.22789899932317395,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
性的,0.2697714536148535,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
想像,0.22789899932317395,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
押す,0.2697714536148535,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
気持ち,0.2144190798847954,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
考える,0.22789899932317395,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
自分,0.24527763804106026,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
虐待,0.2697714536148535,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
見る,0.22789899932317395,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
重たい,0.2697714536148535,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
非常,0.2144190798847954,自分が押しているジャニーズのアイドルも全員喜多川氏から性的虐待を受けていたのではないかっていう風に想像してしまって、そのことを考えると非常に重たい気持ちになるっていう声もいくつか見られました
いう,0.12955925289231257,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
くる,0.13577519287052647,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
これ,0.1637255157316192,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
しまう,0.13577519287052647,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
しょうが,0.18007540648840775,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
たち,0.13577519287052647,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
ところ,0.1431270894371567,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
ふう,0.3274510314632384,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
みんな,0.1637255157316192,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
られる,0.11942530211373793,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
アイドル,0.10782487000943371,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
ジャ,0.09882687581927542,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
テレビ,0.18007540648840775,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
ニーズ,0.09882687581927542,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
人気,0.18007540648840775,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
今後,0.1637255157316192,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
出る,0.30425016725462994,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
印象,0.3601508129768155,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
受ける,0.1637255157316192,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
多い,0.12955925289231257,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
少ない,0.18007540648840775,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
影響,0.18007540648840775,実際に被害を受けててもそのこと公にしない方の方が多いんじゃないかな、というふうにテレビとかにいっぱい出られてる方でもしないんじゃないかな、というふうに想像するんですが、そうするとこの結果的に表に出ている人はですねみんなほんと被害者なんじゃないかっていう印象を持ってしまう人って少なくないと思うんですが、こういった印象というのは今後ジャニーズのアイドルたちが人気にどんな風に影響してくる、これあんまり想像してもしょうがないところではあるんですけど、でもどう思われます
