単語,重要度,該当文章
前面,0.2070240923585465,ジャニーズのアイドルですね、歌にしてもテレビドラマの役回りなどにしても愛や友情や平和や勇気みたいな前向きなメッセージを前面に掲げる役回りが多い中で、今回のように問題のいろんな部分を隠しながら対応しようとする事務所及びアイドルたちのスタンスに幻滅する
勇気,0.2070240923585465,ジャニーズのアイドルですね、歌にしてもテレビドラマの役回りなどにしても愛や友情や平和や勇気みたいな前向きなメッセージを前面に掲げる役回りが多い中で、今回のように問題のいろんな部分を隠しながら対応しようとする事務所及びアイドルたちのスタンスに幻滅する
友情,0.18722050335398535,ジャニーズのアイドルですね、歌にしてもテレビドラマの役回りなどにしても愛や友情や平和や勇気みたいな前向きなメッセージを前面に掲げる役回りが多い中で、今回のように問題のいろんな部分を隠しながら対応しようとする事務所及びアイドルたちのスタンスに幻滅する
問題,0.139315174333385,ジャニーズのアイドルですね、歌にしてもテレビドラマの役回りなどにしても愛や友情や平和や勇気みたいな前向きなメッセージを前面に掲げる役回りが多い中で、今回のように問題のいろんな部分を隠しながら対応しようとする事務所及びアイドルたちのスタンスに幻滅する
多い,0.1622709318526033,ジャニーズのアイドルですね、歌にしてもテレビドラマの役回りなどにしても愛や友情や平和や勇気みたいな前向きなメッセージを前面に掲げる役回りが多い中で、今回のように問題のいろんな部分を隠しながら対応しようとする事務所及びアイドルたちのスタンスに幻滅する
対応,0.17316963334596572,ジャニーズのアイドルですね、歌にしてもテレビドラマの役回りなどにしても愛や友情や平和や勇気みたいな前向きなメッセージを前面に掲げる役回りが多い中で、今回のように問題のいろんな部分を隠しながら対応しようとする事務所及びアイドルたちのスタンスに幻滅する
平和,0.2070240923585465,ジャニーズのアイドルですね、歌にしてもテレビドラマの役回りなどにしても愛や友情や平和や勇気みたいな前向きなメッセージを前面に掲げる役回りが多い中で、今回のように問題のいろんな部分を隠しながら対応しようとする事務所及びアイドルたちのスタンスに幻滅する
幻滅,0.2070240923585465,ジャニーズのアイドルですね、歌にしてもテレビドラマの役回りなどにしても愛や友情や平和や勇気みたいな前向きなメッセージを前面に掲げる役回りが多い中で、今回のように問題のいろんな部分を隠しながら対応しようとする事務所及びアイドルたちのスタンスに幻滅する
役回り,0.414048184717093,ジャニーズのアイドルですね、歌にしてもテレビドラマの役回りなどにしても愛や友情や平和や勇気みたいな前向きなメッセージを前面に掲げる役回りが多い中で、今回のように問題のいろんな部分を隠しながら対応しようとする事務所及びアイドルたちのスタンスに幻滅する
掲げる,0.2070240923585465,ジャニーズのアイドルですね、歌にしてもテレビドラマの役回りなどにしても愛や友情や平和や勇気みたいな前向きなメッセージを前面に掲げる役回りが多い中で、今回のように問題のいろんな部分を隠しながら対応しようとする事務所及びアイドルたちのスタンスに幻滅する
部分,0.17316963334596572,ジャニーズのアイドルですね、歌にしてもテレビドラマの役回りなどにしても愛や友情や平和や勇気みたいな前向きなメッセージを前面に掲げる役回りが多い中で、今回のように問題のいろんな部分を隠しながら対応しようとする事務所及びアイドルたちのスタンスに幻滅する
隠す,0.18722050335398535,ジャニーズのアイドルですね、歌にしてもテレビドラマの役回りなどにしても愛や友情や平和や勇気みたいな前向きなメッセージを前面に掲げる役回りが多い中で、今回のように問題のいろんな部分を隠しながら対応しようとする事務所及びアイドルたちのスタンスに幻滅する
くる,0.2827275827439719,あまりにもこれまでこうちょっとこう出してきたものとの間にギャップがあるんじゃないのと僕は感じるんですが、その辺のファンってどう感じになっているかと思われますか
これ,0.2710529583257778,あまりにもこれまでこうちょっとこう出してきたものとの間にギャップがあるんじゃないのと僕は感じるんですが、その辺のファンってどう感じになっているかと思われますか
もの,0.35143215428494956,あまりにもこれまでこうちょっとこう出してきたものとの間にギャップがあるんじゃないのと僕は感じるんですが、その辺のファンってどう感じになっているかと思われますか
ギャップ,0.42013672582592726,あまりにもこれまでこうちょっとこう出してきたものとの間にギャップがあるんじゃないのと僕は感じるんですが、その辺のファンってどう感じになっているかと思われますか
ファン,0.35143215428494956,あまりにもこれまでこうちょっとこう出してきたものとの間にギャップがあるんじゃないのと僕は感じるんですが、その辺のファンってどう感じになっているかと思われますか
出す,0.3799471278463414,あまりにもこれまでこうちょっとこう出してきたものとの間にギャップがあるんじゃないのと僕は感じるんですが、その辺のファンってどう感じになっているかと思われますか
思う,0.17805191133694095,あまりにもこれまでこうちょっとこう出してきたものとの間にギャップがあるんじゃないのと僕は感じるんですが、その辺のファンってどう感じになっているかと思われますか
感じ,0.35143215428494956,あまりにもこれまでこうちょっとこう出してきたものとの間にギャップがあるんじゃないのと僕は感じるんですが、その辺のファンってどう感じになっているかと思われますか
感じる,0.35143215428494956,あまりにもこれまでこうちょっとこう出してきたものとの間にギャップがあるんじゃないのと僕は感じるんですが、その辺のファンってどう感じになっているかと思われますか
それ,0.11878784812655802,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
ふう,0.18805726530165712,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
もの,0.20068787002415006,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
タレント,0.35547461963397275,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
テーマ,0.2399221118411378,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
事務所,0.29764604696933883,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
出る,0.3229072564143247,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
分ける,0.21697155163397408,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
友情,0.21697155163397408,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
問題,0.16145362820716236,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
対応,0.20068787002415006,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
思う,0.305033490000176,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
歌う,0.2399221118411378,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
番組,0.17773730981698638,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
矛盾,0.2399221118411378,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
考える,0.18805726530165712,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
自身,0.2399221118411378,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
部分,0.20068787002415006,その部分に関しては私はそのタレントと事務所っていうのを分けて考えたいなというふうに思っていまして、そのタレント自身がそういった愛とか友情とかそういうものをテーマに歌を歌ったりとかそういった番組に出ることは問題ないと思っているんですけれども、本当に事務所が対応しない中でそれって矛盾してるんじゃないのっていう声が出るのは当然のことだと思うので
それ,0.14744983967242656,それこそそのそういうチャリティー番組に出るのであれば、この機会に子供への性暴力とか男性の性暴力を見直そうみたいな番組にするか
みたい,0.16109136524403442,それこそそのそういうチャリティー番組に出るのであれば、この機会に子供への性暴力とか男性の性暴力を見直そうみたいな番組にするか
チャリティー,0.2693240176202366,それこそそのそういうチャリティー番組に出るのであれば、この機会に子供への性暴力とか男性の性暴力を見直そうみたいな番組にするか
出る,0.20041032790083144,それこそそのそういうチャリティー番組に出るのであれば、この機会に子供への性暴力とか男性の性暴力を見直そうみたいな番組にするか
子供,0.2978122550646362,それこそそのそういうチャリティー番組に出るのであれば、この機会に子供への性暴力とか男性の性暴力を見直そうみたいな番組にするか
暴力,0.5386480352404732,それこそそのそういうチャリティー番組に出るのであれば、この機会に子供への性暴力とか男性の性暴力を見直そうみたいな番組にするか
機会,0.2978122550646362,それこそそのそういうチャリティー番組に出るのであれば、この機会に子供への性暴力とか男性の性暴力を見直そうみたいな番組にするか
男性,0.2978122550646362,それこそそのそういうチャリティー番組に出るのであれば、この機会に子供への性暴力とか男性の性暴力を見直そうみたいな番組にするか
番組,0.4412461080766685,それこそそのそういうチャリティー番組に出るのであれば、この機会に子供への性暴力とか男性の性暴力を見直そうみたいな番組にするか
見直す,0.2978122550646362,それこそそのそういうチャリティー番組に出るのであれば、この機会に子供への性暴力とか男性の性暴力を見直そうみたいな番組にするか
あれ,0.5059859017543582,勝手に私が言ってもあれなんですけど、そういったこともできると思うんですよね
できる,0.42612263799971506,勝手に私が言ってもあれなんですけど、そういったこともできると思うんですよね
勝手,0.6049055485821818,勝手に私が言ってもあれなんですけど、そういったこともできると思うんですよね
思う,0.2563560443130669,勝手に私が言ってもあれなんですけど、そういったこともできると思うんですよね
言う,0.36161944146939795,勝手に私が言ってもあれなんですけど、そういったこともできると思うんですよね
ありえる,0.1802909718073972,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
いう,0.11183399197958184,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
いく,0.14131680842792504,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
いつ,0.1802909718073972,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
うる,0.1802909718073972,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
くれる,0.3016163107181079,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
さん,0.10067440326762768,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
それ,0.08926387156773322,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
できる,0.1270050583833632,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
ない,0.1270050583833632,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
なくなる,0.1630446297694715,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
ふう,0.14131680842792504,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
もの,0.15080815535905395,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
ジャ,0.09752224193501999,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
セクハラ,0.1802909718073972,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
ニーズ,0.09752224193501999,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
事務所,0.11183399197958184,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
使う,0.1630446297694715,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
全体,0.1802909718073972,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
全力,0.1802909718073972,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
再発,0.3605819436147944,その今なんかそのジャニー喜多川氏がもうなくなっているから再発防止なんて再発するなんてありえないでしょっていう風に言われることも結構あるんですけど、そのジャニーさんがっていうことではなくて、権力を使った性暴力とかパワハラとかセクハラとかそういったものはいつでも起こりうることだと思うので、そういったことに社会全体でどう考えていくかっていうのを考えるべき時でもあると思っているので、ジャニーズ事務所にはむしろそれをこう引っ張ってくれるくらいしてくれたらもう全力で応援できるのになっていうふうに思ってます
