単語,重要度,該当文章
上映,0.15799487791650318,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
今日,0.18657944551476405,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
入り,0.28727451764971934,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
安心,0.23124132925596055,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
明日,0.22000061647942712,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
映画,0.12516613529181034,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
皆様,0.19715256849855728,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
精神,0.28727451764971934,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
自治,0.28727451764971934,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
西部,0.2691390017053042,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
講堂,0.2691390017053042,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
関西,0.40710627613144607,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
面白い,0.38310862154212777,ついに明日上映です❤️今日から関西入りしてますが…やっぱ超面白い、関西クィア映画祭！スタッフの皆様が安心できる方ばかりで…西部講堂の自治の精神の話とかも面白い。… 
でる,0.20027412979243894,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
みんな,0.1788958601724159,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
よう,0.12847522902442313,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
バイト,0.21885326498854674,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
ルーツ,0.23360035423068118,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
体育,0.23360035423068118,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
作る,0.16552141674779036,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
出身,0.2083900386566848,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
古い,0.46720070846136236,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
思う,0.0955553864369363,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
感じ,0.16843263384055396,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
日活,0.23360035423068118,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
映画,0.10178018496406943,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
時期,0.20027412979243894,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
染み込む,0.23360035423068118,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
西部,0.21885326498854674,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
講堂,0.21885326498854674,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
関西,0.16552141674779036,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
面白い,0.3115288833595452,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
高校,0.21885326498854674,出身高校がかなり古くて、体育祭の時期とかまさにこの西部講堂と同じような感じだったなーと思ったり、バイト先の日活も古いけどほんとにいろんな面白い人ばっかりだったり…私のルーツ？にそういうのが染み込んでるので、みんなで作っている関西クィア映画祭がかなり面白いんです。
いただく,0.2546936084744874,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
おかけ,0.21616901983604264,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
おかげ,0.3706592182047452,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
かさなる,0.13702926121779999,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
くれる,0.27734276369275357,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
よい,0.16554659291316143,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
キャスト,0.1853296091023726,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
グランプリ,0.21616901983604264,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
スタッフ,0.3390215851600937,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
制作,0.15879266014456234,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
届く,0.1853296091023726,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
投票,0.14618167895204895,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
携わる,0.21616901983604264,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
映画,0.18837062893053008,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
段階,0.20252236318860098,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
皆様,0.296707677653866,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
知多半島,0.21616901983604264,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
見る,0.10462413578289437,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
観客,0.20252236318860098,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
選ぶ,0.20252236318860098,ペールブルーがかさなる、知多半島映画祭で準グランプリいただきました！観客投票なので見てくれた皆様のおかげでもあるし、その前段階で選んでいただいた映画祭スタッフの皆様のおかけでもあるし、そもそも制作に携わってくれたスタッフ、キャストのおかげでもあるし…誰かの心に届いてよかった。
かさなる,0.14585794446908112,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
これ,0.1534281511596171,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
でる,0.19727024427260773,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
めちゃくちゃ,0.17243805492980047,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
シーン,0.3704320667764762,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
ナイト,0.23009661302242715,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
ホテル,0.23009661302242715,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
予定,0.18043223433681266,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
使う,0.1659063347604629,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
冒頭,0.23009661302242715,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
感じる,0.16038384404543088,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
映る,0.21557071344607737,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
最初,0.21557071344607737,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
死ぬ,0.20526442367961992,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
殺虫,0.43114142689215473,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
泊まる,0.23009661302242715,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
目立つ,0.23009661302242715,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
結局,0.19727024427260773,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
絶対,0.19727024427260773,ペールブルーがかさなるの冒頭のシーンでは実は殺虫灯が映ってて（これは絶対使いたかったんだけど最初ナイトシーンだった予定がデイシーンになって結局目立ちはしなかったんですが）今泊まってるホテルがめちゃくちゃ殺虫灯で虫が死んでる音がしていて。。。色々感じることがあります。
嬉しい,1.0,ありがとうー！！嬉しい😂… 
飲む,1.0,ありがとう！！✨✨飲みましょー😆… 
くださる,0.18110728523009414,実は。。。という感じで、昼間なのでただの黒い物体なのですが😂探してみてください！… 
ただ,0.361886386415272,実は。。。という感じで、昼間なのでただの黒い物体なのですが😂探してみてください！… 
みる,0.3040126655188104,実は。。。という感じで、昼間なのでただの黒い物体なのですが😂探してみてください！… 
感じ,0.29249707715340184,実は。。。という感じで、昼間なのでただの黒い物体なのですが😂探してみてください！… 
探す,0.4056661662083574,実は。。。という感じで、昼間なのでただの黒い物体なのですが😂探してみてください！… 
昼間,0.4056661662083574,実は。。。という感じで、昼間なのでただの黒い物体なのですが😂探してみてください！… 
物体,0.4056661662083574,実は。。。という感じで、昼間なのでただの黒い物体なのですが😂探してみてください！… 
黒い,0.4056661662083574,実は。。。という感じで、昼間なのでただの黒い物体なのですが😂探してみてください！… 
使う,0.37625940031817445,ちなみにこの殺虫灯、Amazonで買ったら不良品が二回来て、劇中で使ってるのは3個目になります。
来る,0.38332892120067374,ちなみにこの殺虫灯、Amazonで買ったら不良品が二回来て、劇中で使ってるのは3個目になります。
殺虫,0.4888933715791516,ちなみにこの殺虫灯、Amazonで買ったら不良品が二回来て、劇中で使ってるのは3個目になります。
良品,0.5218366963266396,ちなみにこの殺虫灯、Amazonで買ったら不良品が二回来て、劇中で使ってるのは3個目になります。
買う,0.44738969080232893,ちなみにこの殺虫灯、Amazonで買ったら不良品が二回来て、劇中で使ってるのは3個目になります。
くださる,0.6780193355644359,ありがとうございます！！また見てください😊✨… 
見る,0.7350440671148639,ありがとうございます！！また見てください😊✨… 
おかげ,0.3284255906294401,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
くれる,0.24574179326704182,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
たち,0.2256733265610337,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
もの,0.2554350320271653,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
もらう,0.29336778843667505,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
テーマ,0.28708369194824096,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
働く,0.27143530277002903,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
向き合う,0.308357123923432,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
嬉しい,0.2235803485775481,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
当時,0.308357123923432,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
応援,0.31755124887379,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
思い出す,0.3284255906294401,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
思う,0.15669939128383625,ありがとうございます！当時このテーマと向き合っていたことを思い出しながら…今でも働きたくないなと思ったりしながら…やっぱり賞をもらうと嬉しいものですね。応援してくれる人たちのおかげです！… 
さん,0.4377293889062765,未季さんありがとうございます！✨… 
未季,0.8991067690145247,未季さんありがとうございます！✨… 
